Day,Hour,CollectorID,ItemName,Total,Marked,MarkedPercent,UpdatedDate
2025-06-12,0,3,Canceled,2.00,0.00,0.00,2025-06-12 00:00:03.597
2025-06-12,0,3,New,45.00,0.00,0.00,2025-06-12 00:00:03.597
2025-06-12,0,3,Paid,2.00,2.00,100.00,2025-06-12 00:00:03.597
2025-06-12,0,2,ApplePay,64.00,57.00,89.06,2025-06-12 00:00:00.963
2025-06-12,0,2,NuveiPSP,2.00,2.00,100.00,2025-06-12 00:00:00.963
2025-06-12,0,2,creditcard,126.00,104.00,82.54,2025-06-12 00:00:00.963
2025-06-12,0,2,paysafecard,5.00,3.00,60.00,2025-06-12 00:00:00.963
2025-06-12,0,2,swiffy,1.00,0.00,0.00,2025-06-12 00:00:00.963
2025-06-12,0,2,paypal,13.00,8.00,61.54,2025-06-12 00:00:00.963
2025-06-12,0,2,paybyphone,175.00,63.00,36.00,2025-06-12 00:00:00.963
2025-06-12,0,2,TrueLayer,28.00,11.00,39.29,2025-06-12 00:00:00.963
2025-06-12,0,1,Affordability Add,18.00,18.00,100.00,2025-06-12 00:00:00.920
2025-06-12,0,1,Withdrawal,2.00,2.00,100.00,2025-06-12 00:00:00.920
2025-06-12,0,1,Winning,10301.00,10301.00,100.00,2025-06-12 00:00:00.920
2025-06-12,0,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-12 00:00:00.920
2025-06-12,0,1,Deposit,414.00,248.00,59.90,2025-06-12 00:00:00.920
2025-06-12,0,1,ProcessingFee,65.00,65.00,100.00,2025-06-12 00:00:00.920
2025-06-12,0,1,Bonus Released,2.00,2.00,100.00,2025-06-12 00:00:00.920
2025-06-12,0,1,Bet,48194.00,48180.00,99.97,2025-06-12 00:00:00.920
2025-06-11,23,8,SMS,79.00,79.00,100.00,2025-06-11 23:00:02.773
2025-06-11,23,8,Email,716.00,716.00,100.00,2025-06-11 23:00:02.773
2025-06-11,23,8,PopUp,380.00,380.00,100.00,2025-06-11 23:00:02.773
2025-06-11,23,7,Receive bonus,1144.00,1144.00,100.00,2025-06-11 23:00:01.453
2025-06-11,23,7,Bet,5998.00,5998.00,100.00,2025-06-11 23:00:01.453
2025-06-11,23,7,Bonus Conversion,3.00,3.00,100.00,2025-06-11 23:00:01.453
2025-06-11,23,7,BonusWin,990.00,990.00,100.00,2025-06-11 23:00:01.453
2025-06-11,23,7,Lost Bonus,51.00,51.00,100.00,2025-06-11 23:00:01.453
2025-06-11,23,6,FTDA,2.00,2.00,100.00,2025-06-11 23:00:01.447
2025-06-11,23,6,FTD,9.00,9.00,100.00,2025-06-11 23:00:01.447
2025-06-11,23,6,Lead,6.00,6.00,100.00,2025-06-11 23:00:01.447
2025-06-11,23,6,Reg,57.00,57.00,100.00,2025-06-11 23:00:01.447
2025-06-11,23,5,AMLLevelChangeMGA,1.00,1.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,GamStopBlock,16.00,16.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,GamStopRelease,1.00,1.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,FrictionlessCheckStatusResult,5.00,5.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,ID3CheckResult,12.00,12.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,ID3PassSetCDDRequired,2.00,2.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,ResponsibleGamingAlert - Interactions Alert High,5.00,5.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,ID3PassUKSoftblock,3.00,3.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,5,ResponsibleGamingAlert - Interactions Alert Medium,6.00,6.00,100.00,2025-06-11 23:00:01.410
2025-06-11,23,4,Bingo,23.00,23.00,100.00,2025-06-11 23:00:01.393
2025-06-11,23,4,Casino,57847.00,57847.00,100.00,2025-06-11 23:00:01.393
2025-06-11,23,4,Live,186.00,186.00,100.00,2025-06-11 23:00:01.393
2025-06-11,23,4,Sport,119.00,96.00,80.67,2025-06-11 23:00:01.393
2025-06-11,23,3,New,54.00,0.00,0.00,2025-06-11 23:00:01.247
2025-06-11,23,3,Canceled,4.00,0.00,0.00,2025-06-11 23:00:01.247
2025-06-11,23,2,ApplePay,99.00,87.00,87.88,2025-06-11 23:00:00.230
2025-06-11,23,2,creditcard,145.00,125.00,86.21,2025-06-11 23:00:00.230
2025-06-11,23,2,NuveiPSP,4.00,0.00,0.00,2025-06-11 23:00:00.230
2025-06-11,23,2,paybyphone,97.00,38.00,39.18,2025-06-11 23:00:00.230
2025-06-11,23,2,paypal,25.00,20.00,80.00,2025-06-11 23:00:00.230
2025-06-11,23,2,swiffy,2.00,0.00,0.00,2025-06-11 23:00:00.230
2025-06-11,23,2,paysafecard,9.00,8.00,88.89,2025-06-11 23:00:00.230
2025-06-11,23,2,TrueLayer,19.00,18.00,94.74,2025-06-11 23:00:00.230
2025-06-11,23,1,Affordability Add,24.00,24.00,100.00,2025-06-11 23:00:00.207
2025-06-11,23,1,Bet,58174.00,58151.00,99.96,2025-06-11 23:00:00.207
2025-06-11,23,1,Bonus Released,3.00,3.00,100.00,2025-06-11 23:00:00.207
2025-06-11,23,1,ProcessingFee,38.00,38.00,100.00,2025-06-11 23:00:00.207
2025-06-11,23,1,Deposit,400.00,296.00,74.00,2025-06-11 23:00:00.207
2025-06-11,23,1,Winning,13555.00,13555.00,100.00,2025-06-11 23:00:00.207
2025-06-11,23,1,Withdrawal,1.00,0.00,0.00,2025-06-11 23:00:00.207
2025-06-11,22,8,SMS,109.00,109.00,100.00,2025-06-11 22:00:06.847
2025-06-11,22,8,PopUp,383.00,383.00,100.00,2025-06-11 22:00:06.847
2025-06-11,22,8,Email,775.00,775.00,100.00,2025-06-11 22:00:06.847
2025-06-11,22,7,Receive bonus,1084.00,1084.00,100.00,2025-06-11 22:00:04.580
2025-06-11,22,7,Lost Bonus,29.00,29.00,100.00,2025-06-11 22:00:04.580
2025-06-11,22,7,BonusWin,1147.00,1147.00,100.00,2025-06-11 22:00:04.580
2025-06-11,22,7,Bonus Conversion,4.00,4.00,100.00,2025-06-11 22:00:04.580
2025-06-11,22,7,Bet,6343.00,6343.00,100.00,2025-06-11 22:00:04.580
2025-06-11,22,6,Reg,47.00,47.00,100.00,2025-06-11 22:00:04.557
2025-06-11,22,6,Lead,7.00,7.00,100.00,2025-06-11 22:00:04.557
2025-06-11,22,6,FTD,15.00,15.00,100.00,2025-06-11 22:00:04.557
2025-06-11,22,6,FTDA,3.00,3.00,100.00,2025-06-11 22:00:04.557
2025-06-11,22,5,AMLLevelChangeMGA,1.00,1.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,5,FrictionlessCheckStatusResult,6.00,6.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,5,GamStopRelease,5.00,5.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,5,GamStopBlock,18.00,18.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,5,ResponsibleGamingAlert - Interactions Alert Medium,6.00,6.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,5,ResponsibleGamingAlert - Interactions Alert High,4.00,4.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,5,ID3PassSetCDDRequired,3.00,3.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,5,ID3CheckResult,5.00,5.00,100.00,2025-06-11 22:00:04.540
2025-06-11,22,4,Sport,170.00,122.00,71.76,2025-06-11 22:00:04.507
2025-06-11,22,4,Live,654.00,654.00,100.00,2025-06-11 22:00:04.507
2025-06-11,22,4,Casino,63389.00,63389.00,100.00,2025-06-11 22:00:04.507
2025-06-11,22,4,Bingo,9.00,9.00,100.00,2025-06-11 22:00:04.507
2025-06-11,22,3,Approved by Fraud,1.00,0.00,0.00,2025-06-11 22:00:04.187
2025-06-11,22,3,Auto Pay By Fraud Succeeded,35.00,35.00,100.00,2025-06-11 22:00:04.187
2025-06-11,22,3,New,51.00,0.00,0.00,2025-06-11 22:00:04.187
2025-06-11,22,3,Paid,8.00,8.00,100.00,2025-06-11 22:00:04.187
2025-06-11,22,2,ApplePay,90.00,87.00,96.67,2025-06-11 22:00:01.823
2025-06-11,22,2,NuveiPSP,9.00,3.00,33.33,2025-06-11 22:00:01.823
2025-06-11,22,2,creditcard,199.00,169.00,84.92,2025-06-11 22:00:01.823
2025-06-11,22,2,paysafecard,11.00,4.00,36.36,2025-06-11 22:00:01.823
2025-06-11,22,2,swiffy,1.00,0.00,0.00,2025-06-11 22:00:01.823
2025-06-11,22,2,paypal,28.00,28.00,100.00,2025-06-11 22:00:01.823
2025-06-11,22,2,paybyphone,91.00,34.00,37.36,2025-06-11 22:00:01.823
2025-06-11,22,2,TrueLayer,24.00,19.00,79.17,2025-06-11 22:00:01.823
2025-06-11,22,2,trustly,1.00,1.00,100.00,2025-06-11 22:00:01.823
2025-06-11,22,1,Affordability Add,29.00,29.00,100.00,2025-06-11 22:00:01.640
2025-06-11,22,1,Withdrawal,43.00,43.00,100.00,2025-06-11 22:00:01.640
2025-06-11,22,1,Winning,15071.00,15071.00,100.00,2025-06-11 22:00:01.640
2025-06-11,22,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-11 22:00:01.640
2025-06-11,22,1,Deposit,454.00,345.00,75.99,2025-06-11 22:00:01.640
2025-06-11,22,1,ProcessingFee,77.00,77.00,100.00,2025-06-11 22:00:01.640
2025-06-11,22,1,Bonus Released,4.00,4.00,100.00,2025-06-11 22:00:01.640
2025-06-11,22,1,Bet,64212.00,64163.00,99.92,2025-06-11 22:00:01.640
2025-06-11,21,8,SMS,136.00,136.00,100.00,2025-06-11 21:00:03.397
2025-06-11,21,8,Email,875.00,875.00,100.00,2025-06-11 21:00:03.397
2025-06-11,21,8,PopUp,404.00,404.00,100.00,2025-06-11 21:00:03.397
2025-06-11,21,7,Receive bonus,1018.00,1018.00,100.00,2025-06-11 21:00:01.710
2025-06-11,21,7,Bet,6037.00,6037.00,100.00,2025-06-11 21:00:01.710
2025-06-11,21,7,Bonus Conversion,5.00,5.00,100.00,2025-06-11 21:00:01.710
2025-06-11,21,7,BonusWin,1075.00,1075.00,100.00,2025-06-11 21:00:01.710
2025-06-11,21,7,Lost Bonus,41.00,41.00,100.00,2025-06-11 21:00:01.710
2025-06-11,21,6,FTDA,5.00,5.00,100.00,2025-06-11 21:00:01.700
2025-06-11,21,6,FTD,17.00,17.00,100.00,2025-06-11 21:00:01.700
2025-06-11,21,6,Lead,6.00,6.00,100.00,2025-06-11 21:00:01.700
2025-06-11,21,6,Reg,43.00,43.00,100.00,2025-06-11 21:00:01.700
2025-06-11,21,5,AMLLevelChangeMGA,1.00,1.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,GamStopBlock,10.00,10.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,GamStopRelease,1.00,1.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,FrictionlessCheckStatusResult,3.00,3.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,ID3CheckResult,12.00,12.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,ID3PassSetCDDRequired,3.00,3.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,ResponsibleGamingAlert - Interactions Alert High,4.00,4.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,ID3PassUKSoftblock,1.00,1.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,5,ResponsibleGamingAlert - Interactions Alert Medium,8.00,8.00,100.00,2025-06-11 21:00:01.697
2025-06-11,21,4,Bingo,45.00,45.00,100.00,2025-06-11 21:00:01.690
2025-06-11,21,4,Casino,59143.00,59143.00,100.00,2025-06-11 21:00:01.690
2025-06-11,21,4,Live,402.00,402.00,100.00,2025-06-11 21:00:01.690
2025-06-11,21,4,Sport,187.00,146.00,78.07,2025-06-11 21:00:01.690
2025-06-11,21,3,Approved by Fraud,39.00,0.00,0.00,2025-06-11 21:00:01.560
2025-06-11,21,3,Auto Pay By Fraud Failed,2.00,0.00,0.00,2025-06-11 21:00:01.560
2025-06-11,21,3,Paid,6.00,6.00,100.00,2025-06-11 21:00:01.560
2025-06-11,21,3,New,35.00,0.00,0.00,2025-06-11 21:00:01.560
2025-06-11,21,3,Auto Pay By Fraud Succeeded,55.00,55.00,100.00,2025-06-11 21:00:01.560
2025-06-11,21,2,ApplePay,90.00,81.00,90.00,2025-06-11 21:00:00.453
2025-06-11,21,2,creditcard,237.00,191.00,80.59,2025-06-11 21:00:00.453
2025-06-11,21,2,NuveiPSP,10.00,6.00,60.00,2025-06-11 21:00:00.453
2025-06-11,21,2,paybyphone,129.00,59.00,45.74,2025-06-11 21:00:00.453
2025-06-11,21,2,Payhound_BTC,2.00,2.00,100.00,2025-06-11 21:00:00.453
2025-06-11,21,2,paypal,33.00,32.00,96.97,2025-06-11 21:00:00.453
2025-06-11,21,2,paysafecard,10.00,5.00,50.00,2025-06-11 21:00:00.453
2025-06-11,21,2,trustly,1.00,0.00,0.00,2025-06-11 21:00:00.453
2025-06-11,21,2,TrueLayer,32.00,23.00,71.88,2025-06-11 21:00:00.453
2025-06-11,21,2,TrueLayerFinland,1.00,0.00,0.00,2025-06-11 21:00:00.453
2025-06-11,21,1,Affordability Add,38.00,38.00,100.00,2025-06-11 21:00:00.377
2025-06-11,21,1,Withdrawal,62.00,61.00,98.39,2025-06-11 21:00:00.377
2025-06-11,21,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-11 21:00:00.377
2025-06-11,21,1,Winning,13750.00,13750.00,100.00,2025-06-11 21:00:00.377
2025-06-11,21,1,Bet,59775.00,59734.00,99.93,2025-06-11 21:00:00.377
2025-06-11,21,1,Bonus Released,5.00,5.00,100.00,2025-06-11 21:00:00.377
2025-06-11,21,1,ProcessingFee,120.00,120.00,100.00,2025-06-11 21:00:00.377
2025-06-11,21,1,Deposit,545.00,399.00,73.21,2025-06-11 21:00:00.377
2025-06-11,20,8,SMS,172.00,172.00,100.00,2025-06-11 20:00:04.863
2025-06-11,20,8,PopUp,406.00,406.00,100.00,2025-06-11 20:00:04.863
2025-06-11,20,8,Email,918.00,918.00,100.00,2025-06-11 20:00:04.863
2025-06-11,20,7,Receive bonus,717.00,717.00,100.00,2025-06-11 20:00:02.697
2025-06-11,20,7,Lost Bonus,54.00,54.00,100.00,2025-06-11 20:00:02.697
2025-06-11,20,7,BonusWin,1076.00,1076.00,100.00,2025-06-11 20:00:02.697
2025-06-11,20,7,Bonus Conversion,3.00,3.00,100.00,2025-06-11 20:00:02.697
2025-06-11,20,7,Bet,5565.00,5565.00,100.00,2025-06-11 20:00:02.697
2025-06-11,20,6,Reg,43.00,43.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,6,Lead,10.00,10.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,6,FTD,16.00,16.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,6,FTDA,4.00,4.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,AMLLevelChangeMGA,4.00,4.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,FrictionlessCheckStatusResult,6.00,6.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,GamStopRelease,1.00,1.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,GamStopBlock,13.00,13.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,ResponsibleGamingAlert - Interactions Alert Medium,9.00,9.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,ID3PassUKSoftblock,2.00,2.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,ResponsibleGamingAlert - Interactions Alert High,2.00,2.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,ID3PassSetCDDRequired,1.00,1.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,5,ID3CheckResult,6.00,6.00,100.00,2025-06-11 20:00:02.690
2025-06-11,20,4,Sport,233.00,161.00,69.10,2025-06-11 20:00:02.683
2025-06-11,20,4,Live,332.00,332.00,100.00,2025-06-11 20:00:02.683
2025-06-11,20,4,Casino,59406.00,59406.00,100.00,2025-06-11 20:00:02.683
2025-06-11,20,4,Bingo,26.00,26.00,100.00,2025-06-11 20:00:02.683
2025-06-11,20,3,Auto Pay By Fraud Failed,1.00,0.00,0.00,2025-06-11 20:00:02.483
2025-06-11,20,3,Approved by Fraud,37.00,0.00,0.00,2025-06-11 20:00:02.483
2025-06-11,20,3,Auto Pay By Fraud Succeeded,81.00,81.00,100.00,2025-06-11 20:00:02.483
2025-06-11,20,3,Canceled,3.00,0.00,0.00,2025-06-11 20:00:02.483
2025-06-11,20,3,New,24.00,0.00,0.00,2025-06-11 20:00:02.483
2025-06-11,20,3,Paid,7.00,7.00,100.00,2025-06-11 20:00:02.483
2025-06-11,20,3,Processing by Method,1.00,0.00,0.00,2025-06-11 20:00:02.483
2025-06-11,20,3,Rejected by Fraud,1.00,0.00,0.00,2025-06-11 20:00:02.483
2025-06-11,20,2,ApplePay,92.00,83.00,90.22,2025-06-11 20:00:01.103
2025-06-11,20,2,NuveiPSP,5.00,0.00,0.00,2025-06-11 20:00:01.103
2025-06-11,20,2,creditcard,234.00,196.00,83.76,2025-06-11 20:00:01.103
2025-06-11,20,2,paysafecard,11.00,6.00,54.55,2025-06-11 20:00:01.103
2025-06-11,20,2,paypal,33.00,32.00,96.97,2025-06-11 20:00:01.103
2025-06-11,20,2,Payhound_BTC,2.00,2.00,100.00,2025-06-11 20:00:01.103
2025-06-11,20,2,paybyphone,132.00,48.00,36.36,2025-06-11 20:00:01.103
2025-06-11,20,2,TrueLayer,39.00,26.00,66.67,2025-06-11 20:00:01.103
2025-06-11,20,2,trustly,1.00,1.00,100.00,2025-06-11 20:00:01.103
2025-06-11,20,1,Affordability Add,36.00,36.00,100.00,2025-06-11 20:00:00.923
2025-06-11,20,1,Withdrawal,92.00,88.00,95.65,2025-06-11 20:00:00.923
2025-06-11,20,1,Winning,13226.00,13226.00,100.00,2025-06-11 20:00:00.923
2025-06-11,20,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-11 20:00:00.923
2025-06-11,20,1,Deposit,549.00,394.00,71.77,2025-06-11 20:00:00.923
2025-06-11,20,1,ProcessingFee,134.00,134.00,100.00,2025-06-11 20:00:00.923
2025-06-11,20,1,Bonus Released,3.00,3.00,100.00,2025-06-11 20:00:00.923
2025-06-11,20,1,Bet,60003.00,59931.00,99.88,2025-06-11 20:00:00.923
2025-06-11,19,8,SMS,128.00,128.00,100.00,2025-06-11 19:00:05.397
2025-06-11,19,8,Email,817.00,817.00,100.00,2025-06-11 19:00:05.397
2025-06-11,19,8,PopUp,378.00,378.00,100.00,2025-06-11 19:00:05.397
2025-06-11,19,7,Receive bonus,967.00,967.00,100.00,2025-06-11 19:00:03.080
2025-06-11,19,7,Bet,7067.00,7067.00,100.00,2025-06-11 19:00:03.080
2025-06-11,19,7,Bonus Conversion,3.00,3.00,100.00,2025-06-11 19:00:03.080
2025-06-11,19,7,Bonus Adjustment,1.00,1.00,100.00,2025-06-11 19:00:03.080
2025-06-11,19,7,BonusWin,1195.00,1195.00,100.00,2025-06-11 19:00:03.080
2025-06-11,19,7,Lost Bonus,51.00,51.00,100.00,2025-06-11 19:00:03.080
2025-06-11,19,6,FTDA,2.00,2.00,100.00,2025-06-11 19:00:03.057
2025-06-11,19,6,FTD,13.00,13.00,100.00,2025-06-11 19:00:03.057
2025-06-11,19,6,Lead,2.00,2.00,100.00,2025-06-11 19:00:03.057
2025-06-11,19,6,Reg,50.00,50.00,100.00,2025-06-11 19:00:03.057
2025-06-11,19,5,ResponsibleGamingAlert - Interactions Alert Severe,1.00,1.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,5,AMLLevelChangeMGA,5.00,5.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,5,GamStopBlock,9.00,9.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,5,GamStopRelease,2.00,2.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,5,FrictionlessCheckStatusResult,4.00,4.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,5,ID3CheckResult,9.00,9.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,5,ResponsibleGamingAlert - Interactions Alert High,2.00,2.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,5,ResponsibleGamingAlert - Interactions Alert Medium,3.00,3.00,100.00,2025-06-11 19:00:03.053
2025-06-11,19,4,Bingo,10.00,10.00,100.00,2025-06-11 19:00:03.050
2025-06-11,19,4,Casino,57827.00,57827.00,100.00,2025-06-11 19:00:03.050
2025-06-11,19,4,Live,156.00,156.00,100.00,2025-06-11 19:00:03.050
2025-06-11,19,4,Sport,222.00,143.00,64.41,2025-06-11 19:00:03.050
2025-06-11,19,3,Approved by Fraud,48.00,0.00,0.00,2025-06-11 19:00:02.913
2025-06-11,19,3,Auto Pay By Fraud Failed,1.00,0.00,0.00,2025-06-11 19:00:02.913
2025-06-11,19,3,Paid,6.00,6.00,100.00,2025-06-11 19:00:02.913
2025-06-11,19,3,Rejected by Fraud,1.00,0.00,0.00,2025-06-11 19:00:02.913
2025-06-11,19,3,New,47.00,0.00,0.00,2025-06-11 19:00:02.913
2025-06-11,19,3,Canceled,1.00,0.00,0.00,2025-06-11 19:00:02.913
2025-06-11,19,3,Auto Pay By Fraud Succeeded,51.00,51.00,100.00,2025-06-11 19:00:02.913
2025-06-11,19,2,ApplePay,95.00,89.00,93.68,2025-06-11 19:00:01.203
2025-06-11,19,2,creditcard,197.00,151.00,76.65,2025-06-11 19:00:01.203
2025-06-11,19,2,NuveiPSP,3.00,2.00,66.67,2025-06-11 19:00:01.203
2025-06-11,19,2,paybyphone,118.00,43.00,36.44,2025-06-11 19:00:01.203
2025-06-11,19,2,paypal,14.00,14.00,100.00,2025-06-11 19:00:01.203
2025-06-11,19,2,paysafecard,16.00,7.00,43.75,2025-06-11 19:00:01.203
2025-06-11,19,2,swiffy,2.00,0.00,0.00,2025-06-11 19:00:01.203
2025-06-11,19,2,trustly,1.00,1.00,100.00,2025-06-11 19:00:01.203
2025-06-11,19,2,TrueLayer,36.00,21.00,58.33,2025-06-11 19:00:01.203
2025-06-11,19,2,TrueLayerIreland,2.00,0.00,0.00,2025-06-11 19:00:01.203
2025-06-11,19,1,Affordability Add,24.00,24.00,100.00,2025-06-11 19:00:01.153
2025-06-11,19,1,Withdrawal,59.00,57.00,96.61,2025-06-11 19:00:01.153
2025-06-11,19,1,Winning,12881.00,12881.00,100.00,2025-06-11 19:00:01.153
2025-06-11,19,1,Bet,58220.00,58141.00,99.86,2025-06-11 19:00:01.153
2025-06-11,19,1,Bonus Released,3.00,3.00,100.00,2025-06-11 19:00:01.153
2025-06-11,19,1,ProcessingFee,97.00,97.00,100.00,2025-06-11 19:00:01.153
2025-06-11,19,1,Deposit,485.00,328.00,67.63,2025-06-11 19:00:01.153
2025-06-11,18,8,SMS,119.00,119.00,100.00,2025-06-11 18:00:05.927
2025-06-11,18,8,PopUp,346.00,346.00,100.00,2025-06-11 18:00:05.927
2025-06-11,18,8,Email,724.00,724.00,100.00,2025-06-11 18:00:05.927
2025-06-11,18,7,Receive bonus,1341.00,1341.00,100.00,2025-06-11 18:00:03.450
2025-06-11,18,7,Lost Bonus,30.00,30.00,100.00,2025-06-11 18:00:03.450
2025-06-11,18,7,BonusWin,973.00,973.00,100.00,2025-06-11 18:00:03.450
2025-06-11,18,7,Bonus Adjustment,1.00,1.00,100.00,2025-06-11 18:00:03.450
2025-06-11,18,7,Bonus Conversion,1.00,1.00,100.00,2025-06-11 18:00:03.450
2025-06-11,18,7,Bet,6217.00,6217.00,100.00,2025-06-11 18:00:03.450
2025-06-11,18,6,FTD,9.00,9.00,100.00,2025-06-11 18:00:03.420
2025-06-11,18,6,FTDA,3.00,3.00,100.00,2025-06-11 18:00:03.420
2025-06-11,18,6,Reg,37.00,37.00,100.00,2025-06-11 18:00:03.420
2025-06-11,18,6,Lead,7.00,7.00,100.00,2025-06-11 18:00:03.420
2025-06-11,18,5,ResponsibleGamingAlert - Interactions Alert Severe,1.00,1.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,AMLLevelChangeMGA,1.00,1.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,FrictionlessCheckStatusResult,4.00,4.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,GamStopRelease,3.00,3.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,GamStopBlock,12.00,12.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,ResponsibleGamingAlert - Interactions Alert Medium,5.00,5.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,ResponsibleGamingAlert - Interactions Alert High,3.00,3.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,ID3PassUKSoftblock,2.00,2.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,5,ID3CheckResult,6.00,6.00,100.00,2025-06-11 18:00:03.377
2025-06-11,18,4,Sport,239.00,155.00,64.85,2025-06-11 18:00:03.357
2025-06-11,18,4,Live,352.00,352.00,100.00,2025-06-11 18:00:03.357
2025-06-11,18,4,Casino,49822.00,49822.00,100.00,2025-06-11 18:00:03.357
2025-06-11,18,4,Bingo,13.00,13.00,100.00,2025-06-11 18:00:03.357
2025-06-11,18,3,Auto Pay By Fraud Failed,1.00,0.00,0.00,2025-06-11 18:00:03.050
2025-06-11,18,3,Approved by Fraud,33.00,0.00,0.00,2025-06-11 18:00:03.050
2025-06-11,18,3,Auto Pay By Fraud Succeeded,56.00,56.00,100.00,2025-06-11 18:00:03.050
2025-06-11,18,3,Canceled,1.00,0.00,0.00,2025-06-11 18:00:03.050
2025-06-11,18,3,New,49.00,0.00,0.00,2025-06-11 18:00:03.050
2025-06-11,18,3,Paid,5.00,5.00,100.00,2025-06-11 18:00:03.050
2025-06-11,18,2,ApplePay,56.00,55.00,98.21,2025-06-11 18:00:01.167
2025-06-11,18,2,NuveiPSP,4.00,2.00,50.00,2025-06-11 18:00:01.167
2025-06-11,18,2,creditcard,180.00,145.00,80.56,2025-06-11 18:00:01.167
2025-06-11,18,2,swiffyDirect,1.00,0.00,0.00,2025-06-11 18:00:01.167
2025-06-11,18,2,paysafecard,15.00,9.00,60.00,2025-06-11 18:00:01.167
2025-06-11,18,2,paypal,21.00,18.00,85.71,2025-06-11 18:00:01.167
2025-06-11,18,2,paybyphone,121.00,51.00,42.15,2025-06-11 18:00:01.167
2025-06-11,18,2,TrueLayer,25.00,21.00,84.00,2025-06-11 18:00:01.167
2025-06-11,18,1,Affordability Add,22.00,22.00,100.00,2025-06-11 18:00:01.023
2025-06-11,18,1,Withdrawal,63.00,61.00,96.83,2025-06-11 18:00:01.023
2025-06-11,18,1,Winning,11837.00,11837.00,100.00,2025-06-11 18:00:01.023
2025-06-11,18,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-11 18:00:01.023
2025-06-11,18,1,Deposit,423.00,301.00,71.16,2025-06-11 18:00:01.023
2025-06-11,18,1,ProcessingFee,112.00,112.00,100.00,2025-06-11 18:00:01.023
2025-06-11,18,1,Bonus Released,1.00,1.00,100.00,2025-06-11 18:00:01.023
2025-06-11,18,1,Bet,50413.00,50330.00,99.84,2025-06-11 18:00:01.023
2025-06-11,17,8,SMS,96.00,96.00,100.00,2025-06-11 17:00:03.687
2025-06-11,17,8,Email,677.00,677.00,100.00,2025-06-11 17:00:03.687
2025-06-11,17,8,PopUp,339.00,339.00,100.00,2025-06-11 17:00:03.687
2025-06-11,17,7,Receive bonus,743.00,743.00,100.00,2025-06-11 17:00:01.933
